	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
YPL061W	3442.3327283493	-0.323322987778299	0.137687231315895	-2.3482423510754	0.0188622439128349	0.0546058261622665
YPL060W	1406.44864753571	0.215657530888919	0.0776565675391052	2.77706751306412	0.00548517841808635	0.0211173078102582
tC(GCA)P1	1270.43301951915	0.149476053189652	0.0564276464059451	2.64898613906929	0.00807336427585044	0.0283530775214509
YPL060C-A	1509.26108287342	0.215963288586591	0.108252163102289	1.99500206182971	0.0460426549896401	0.106111350344683
YPL059W	1733.96868715979	0.0708212085210551	0.0550363568948216	1.28680771251628	0.198161318083189	0.319974376959739
YPL058C	1391.4944838094	-0.219039131396802	0.0883734158005297	-2.47856359757783	0.0131912592105466	0.0413345621204978
YPL057C	1844.99785443673	-0.291718694493095	0.137202972675892	-2.12618348424716	0.0334879847344469	0.0837911119453265
YPL056C	2635.75884755152	-0.246531393827809	0.134639217475905	-1.83105189148866	0.0670927981715223	0.141095985319433
YPL055C	3176.84396783941	-0.200840781313126	0.145087196219162	-1.38427639755162	0.166273838211446	0.279669350345651
YPL054W	1689.11518231042	0.113971279975118	0.136205266430332	0.836761183778553	0.402726820006676	0.538340467303665
YPL053C	1554.27539813212	-0.0274237536305722	0.0539160813785181	-0.508637737190943	0.611006172302925	0.718723091974774
YPL052W	1652.31060020032	-0.0310610519691734	0.0554772278199905	-0.559888321564274	0.575555615000302	0.688729255301299
YPL051W	1159.27902620627	0.213130709815105	0.0571403041996377	3.72995406308069	0.000191514683868908	0.00167688073880756
YPL050C	1184.40505688903	-0.060472112704175	0.0749547017202421	-0.806782113947684	0.419792025643955	0.555581654467163
YPL049C	2371.74701039543	-0.436355840960782	0.130323659885191	-3.34824728944222	0.000813244108350289	0.00496973619497403
YPL048W	2479.70852533	-0.431300020361238	0.12328702760857	-3.49834065049076	0.000468162754324935	0.00335160893825733
YPL047W	1657.71039947126	0.0669133783987101	0.0532689404094133	1.25614247034817	0.209064320350031	0.332713623331829
YPL046C	1236.374149944	0.210737567534065	0.0629429308658056	3.34807363806044	0.000813753860399795	0.00496973619497403
YPL045W	1222.29760770199	0.206010052382954	0.0682728920298634	3.01745020985551	0.00254910913115728	0.011824055652325
YPL044C	1221.24838955477	0.251593105453763	0.111967922347229	2.2470105739172	0.0246393513506023	0.0668336493832461
YPL043W	1545.26654882623	-0.0180253390679831	0.0473690063204312	-0.380530234179906	0.703551857874495	0.792491220746243
YPL042C	1227.77597013322	0.112141896444022	0.0598885380283821	1.87251016865491	0.0611360564173976	0.131861012861359
YPL041C	1855.93206848336	0.042296365719016	0.0741020461924977	0.570785395171694	0.568145124169994	0.683786994955744
YPL040C	1490.36631043386	0.157508151755084	0.0814053889463742	1.93486148513881	0.0530072955883568	0.118514745773949
YPL039W	1314.46974240291	0.12414476031207	0.0766153828698783	1.62036337432281	0.105154242660924	0.198191485367322
YPL038W-A	1532.86456602287	0.146484336594182	0.0954050993357545	1.53539315627844	0.124687283776202	0.224812540740659
YPL038W	1281.23740609902	0.178436359226767	0.0519582024467669	3.4342288767511	0.000594242207811384	0.00398001463544572
YPL037C	2126.4693750774	-0.33960331893813	0.102767120610427	-3.30459116613287	0.000951150358509865	0.00557614947583923
YPL036W	1608.80033235394	0.0669134912954996	0.0466988775949966	1.4328715108705	0.151894560222041	0.261076857827522
YPL035C	1130.53341393421	0.270423640413559	0.0745108593430348	3.6293185019995	0.000284170448498497	0.00230798665412687
YPL034W	1485.7875622771	0.208147876339367	0.0697317494446273	2.98497998396919	0.00283596880493639	0.0127950399285757
YPL033C	1053.75907457633	0.348793321127077	0.0918315035064307	3.79818807064018	0.000145757712307134	0.00134983485604483
YPL032C	1706.44685687159	-0.354756470714889	0.0880353970991349	-4.02970262422291	5.58474585025888e-05	0.000646771108445965
YPL031C	1799.41511828084	-0.0489767687946326	0.0636076340920133	-0.769982557813484	0.441310239276851	0.575437931487402
YPL030W	1716.37079138201	-0.0625167358476316	0.0562704182480761	-1.11100535226196	0.266566045493422	0.398467458738422
