	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
YCR038C	103.390229170592	1.3559011527955	0.370951043518248	3.6552024222269	0.00025697913392285	0.000577169020521614
YCR038W-A	0	NA	NA	NA	NA	NA
YCR039C	0	NA	NA	NA	NA	NA
YCR040W	0	NA	NA	NA	NA	NA
YCR041W	0.0862358812184012	-0.248015341369141	1.71432500778869	-0.144672299734492	0.884969610640639	0.904701374534522
YCR042C	107.408488090295	-1.79451077634841	0.371752552877983	-4.82716463533581	1.38490629591782e-06	4.2331969111888e-06
YCR043C	125.022649732056	-3.21518838383818	0.413327626264304	-7.77878897884802	7.32220807078186e-15	4.73325816780954e-14
YCR044C	357.116577137353	-0.850957707368102	0.357760597253828	-2.37856743839332	0.0173800574632659	0.0285838044726374
YCR045C	175.531381883311	6.80068851026302	0.569425361618806	11.9430727337636	7.05671860040154e-33	1.42443637408734e-31
YCR045W-A	327.813045879048	0.334543763443253	0.47153932685042	0.709471605852666	0.478031865716015	0.543191103917702
YCR046C	647.376497715211	0.271461436239828	0.309548749351812	0.876958594755309	0.38050912805294	0.445546897659945
YCR047C	101.003268371677	-3.54543862498221	0.524287815763982	-6.76238989039993	1.3573383127027e-11	6.801525862013e-11
YCR047W-A	64.8319652331263	5.28472667223988	0.555000026073415	9.52202959273524	1.69829264779722e-21	1.74421448099366e-20
YCR048W	1245.10382625458	1.18924576760814	0.44293821616365	2.68490214709484	0.00725510439059994	0.0128293429981435
YCR049C	1.71326591618273	4.56785963845013	1.36029744579516	3.35798589681245	0.000785126188564394	0.00162309984038481
YCR050C	0.190875848552836	1.67189137367588	1.72449351994342	0.969497046141836	0.332297253299099	0.395662413082345
YCR051W	250.816615338326	-3.30069711681924	0.384351569129123	-8.58770298322984	8.87252795143331e-18	7.20920973674056e-17
YCR052W	593.200385179899	-1.10917039403654	0.364255219701798	-3.0450363757164	0.00232652169342999	0.00444859778079449
YCR053W	4613.42515574573	-2.42425826224675	0.329531785455006	-7.35667504395493	1.88547588408732e-13	1.095786434507e-12
YCR054C	138.733412931509	-0.998803913691335	0.325600782045585	-3.06757221962539	0.0021580530662632	0.00414995285570506
